time,open,high,low,close,Volume,close_lag_1,close_lag_2,close_lag_3,close_lag_4,close_lag_5
2003-09-16,101574.1751,102608.9791,101438.0167,102527.284,0,101430.2684,101823.3434,103358.2201,102410.2746,103714.4889
2003-09-17,102813.3935,103618.4354,102444.9845,102663.301,0,102527.284,101430.2684,101823.3434,103358.2201,102410.2746
2003-09-18,102385.1134,104290.2059,101405.3516,103854.7562,0,102663.301,102527.284,101430.2684,101823.3434,103358.2201
2003-09-22,104585.9928,104775.2642,103639.6356,103991.1397,0,103854.7562,102663.301,102527.284,101430.2684,101823.3434
2003-09-23,104343.3206,105549.8368,103950.186,105549.8368,0,103991.1397,103854.7562,102663.301,102527.284,101430.2684
2003-09-24,105520.6311,106713.8739,104083.3159,104408.7457,0,105549.8368,103991.1397,103854.7562,102663.301,102527.284
2003-09-25,104346.8555,104672.0925,102801.98,103154.32,0,104408.7457,105549.8368,103991.1397,103854.7562,102663.301
2003-09-29,102693.0777,104190.7186,102446.1548,103331.8565,0,103154.32,104408.7457,105549.8368,103991.1397,103854.7562
2003-09-30,103666.0635,103908.3997,103100.6122,103450.6535,0,103331.8565,103154.32,104408.7457,105549.8368,103991.1397
2003-10-01,103351.8349,103970.5471,102571.7196,102894.5259,0,103450.6535,103331.8565,103154.32,104408.7457,105549.8368
2003-10-02,103300.3487,104542.6536,99006.29501,99735.47395,0,102894.5259,103450.6535,103331.8565,103154.32,104408.7457
2003-10-06,100354.1347,101538.8897,100246.4297,101323.4797,0,99735.47395,102894.5259,103450.6535,103331.8565,103154.32
2003-10-07,100960.5299,101470.2961,100544.668,100544.668,0,101323.4797,99735.47395,102894.5259,103450.6535,103331.8565
2003-10-08,101067.0453,101687.0886,99260.83247,99395.62448,0,100544.668,101323.4797,99735.47395,102894.5259,103450.6535
2003-10-09,99508.16817,100476.3557,99185.43897,100368.7794,0,99395.62448,100544.668,101323.4797,99735.47395,102894.5259
2003-10-13,101386.6559,102009.657,100899.0898,101576.2649,0,100368.7794,99395.62448,100544.668,101323.4797,99735.47395
2003-10-14,101455.6996,101672.1385,100562.8895,100914.6026,0,101576.2649,100368.7794,99395.62448,100544.668,101323.4797
2003-10-15,101255.1111,101729.9777,100644.5685,100780.2446,0,100914.6026,101576.2649,100368.7794,99395.62448,100544.668
2003-10-16,100682.3938,100872.0028,99192.60859,100601.1328,0,100780.2446,100914.6026,101576.2649,100368.7794,99395.62448
2003-10-20,101121.5891,103452.4539,101040.2798,103262.7324,0,100601.1328,100780.2446,100914.6026,101576.2649,100368.7794
2003-10-21,103262.7324,104943.1233,103127.217,104509.474,0,103262.7324,100601.1328,100780.2446,100914.6026,101576.2649
2003-10-22,104916.1649,105433.2614,104235.7747,104507.9308,0,104509.474,103262.7324,100601.1328,100780.2446,100914.6026
2003-10-23,104816.5779,107054.8486,104816.5779,106099.4892,0,104507.9308,104509.474,103262.7324,100601.1328,100780.2446
2003-10-27,106878.8233,106906.3765,105418.5042,105418.5042,0,106099.4892,104507.9308,104509.474,103262.7324,100601.1328
2003-10-28,104926.4692,106242.8494,104213.4299,105941.1789,0,105418.5042,106099.4892,104507.9308,104509.474,103262.7324
2003-10-29,105754.8814,107074.422,104632.4506,104933.5906,0,105941.1789,105418.5042,106099.4892,104507.9308,104509.474
2003-10-30,104644.8158,106283.7322,104262.4019,104890.6533,0,104933.5906,105941.1789,105418.5042,106099.4892,104507.9308
2003-11-03,103015.043,103915.8105,102769.3791,103533.6667,0,104890.6533,104933.5906,105941.1789,105418.5042,106099.4892
2003-11-04,103493.5104,104747.6467,103302.6636,103902.4679,0,103533.6667,104890.6533,104933.5906,105941.1789,105418.5042
2003-11-05,104086.2576,104850.9953,103649.2647,103703.8888,0,103902.4679,103533.6667,104890.6533,104933.5906,105941.1789
2003-11-06,103509.9877,104504.8829,102515.0925,104341.3385,0,103703.8888,103902.4679,103533.6667,104890.6533,104933.5906
2003-11-10,105156.6042,106083.5746,105028.4642,105701.8809,0,104341.3385,103703.8888,103902.4679,103533.6667,104890.6533
2003-11-11,105577.2324,108000.8522,105522.7691,107238.3651,0,105701.8809,104341.3385,103703.8888,103902.4679,103533.6667
2003-11-12,107744.8036,108866.5753,107580.6419,107908.9653,0,107238.3651,105701.8809,104341.3385,103703.8888,103902.4679
2003-11-13,107677.7934,108947.8042,107677.7934,108510.8112,0,107908.9653,107238.3651,105701.8809,104341.3385,103703.8888
2003-11-17,106295.7695,108390.1334,106214.1709,108390.1334,0,108510.8112,107908.9653,107238.3651,105701.8809,104341.3385
2003-11-18,108462.1639,109034.1643,106991.3059,107467.9728,0,108390.1334,108510.8112,107908.9653,107238.3651,105701.8809
2003-11-19,108399.1999,109030.7049,107630.4113,108261.9162,0,107467.9728,108390.1334,108510.8112,107908.9653,107238.3651
2003-11-20,107881.6051,108811.8548,107498.5611,108292.0093,0,108261.9162,107467.9728,108390.1334,108510.8112,107908.9653
2003-11-24,107096.3231,107857.3859,106548.7959,107041.5703,0,108292.0093,108261.9162,107467.9728,108390.1334,108510.8112
2003-11-25,106978.7156,109605.303,106978.7156,108428.8108,0,107041.5703,108292.0093,108261.9162,107467.9728,108390.1334
2003-11-26,108530.7415,108722.4435,108174.7234,108174.7234,0,108428.8108,107041.5703,108292.0093,108261.9162,107467.9728
2003-11-27,107946.1316,108984.6007,107782.1628,108738.6475,0,108174.7234,108428.8108,107041.5703,108292.0093,108261.9162
2003-12-01,109938.0311,110647.3087,108955.9544,109938.0311,0,108738.6475,108174.7234,108428.8108,107041.5703,108292.0093
2003-12-02,109938.0311,110374.5096,109446.9928,110347.2297,0,109938.0311,108738.6475,108174.7234,108428.8108,107041.5703
2003-12-03,110435.6539,110544.915,109233.7819,109943.979,0,110347.2297,109938.0311,108738.6475,108174.7234,108428.8108
2003-12-04,109866.3349,110903.5823,109074.7514,110848.9904,0,109943.979,110347.2297,109938.0311,108738.6475,108174.7234
2003-12-08,111053.1412,111735.6211,110752.85,111380.7316,0,110848.9904,109943.979,110347.2297,109938.0311,108738.6475
2003-12-09,111380.7316,112499.9987,110616.354,110616.354,0,111380.7316,110848.9904,109943.979,110347.2297,109938.0311
2003-12-10,110691.1623,110772.9538,109764.192,110336.7325,0,110616.354,111380.7316,110848.9904,109943.979,110347.2297
2003-12-11,110206.6184,111432.0442,110084.0759,111295.8857,0,110336.7325,110616.354,111380.7316,110848.9904,109943.979
2003-12-15,111683.1093,111770.3022,110898.3739,110898.3739,0,111295.8857,110336.7325,110616.354,111380.7316,110848.9904
2003-12-16,111055.3982,112588.8904,111055.3982,112528.8604,0,110898.3739,111295.8857,110336.7325,110616.354,111380.7316
2003-12-17,112435.2953,112489.8359,111153.593,111876.2549,0,112528.8604,110898.3739,111295.8857,110336.7325,110616.354
2003-12-18,112022.7177,112186.4936,111231.1341,111667.8699,0,111876.2549,112528.8604,110898.3739,111295.8857,110336.7325
2003-12-22,111897.5066,112225.2513,111679.0101,112143.3151,0,111667.8699,111876.2549,112528.8604,110898.3739,111295.8857
2003-12-23,112008.6131,112609.1955,112008.6131,112418.1011,0,112143.3151,111667.8699,111876.2549,112528.8604,110898.3739
2003-12-24,112457.8201,112889.2999,112457.8201,112703.5997,0,112418.1011,112143.3151,111667.8699,111876.2549,112528.8604
2003-12-25,112663.7939,112964.0851,112172.4083,112472.6995,0,112703.5997,112418.1011,112143.3151,111667.8699,111876.2549
2003-12-29,112798.1651,113678.0599,112798.1651,113323.9227,0,112472.6995,112703.5997,112418.1011,112143.3151,111667.8699
2003-12-30,112414.4424,112819.7829,111982.0791,112306.3516,0,113323.9227,112472.6995,112703.5997,112418.1011,112143.3151
2004-01-01,112774.0163,112991.0982,112556.9345,112774.0163,0,112306.3516,113323.9227,112472.6995,112703.5997,112418.1011
2004-01-05,113393.1754,115294.667,111880.0166,113045.015,0,112774.0163,112306.3516,113323.9227,112472.6995,112703.5997
2004-01-06,113390.9023,114138.5583,112955.2179,113035.9002,0,113045.015,112774.0163,112306.3516,113323.9227,112472.6995
2004-01-07,112576.9162,113890.0009,111912.3345,113488.0362,0,113035.9002,113045.015,112774.0163,112306.3516,113323.9227
2004-01-08,113215.7193,114204.8531,112173.1189,113884.053,0,113488.0362,113035.9002,113045.015,112774.0163,112306.3516
2004-01-12,113619.5327,114181.6081,113110.9883,113458.9397,0,113884.053,113488.0362,113035.9002,113045.015,112774.0163
2004-01-13,113636.1129,113823.7639,110312.0086,112456.592,0,113458.9397,113884.053,113488.0362,113035.9002,113045.015
2004-01-14,112591.4644,113101.4138,109478.089,109639.1256,0,112456.592,113458.9397,113884.053,113488.0362,113035.9002
2004-01-15,109599.7249,110163.1506,108821.6607,109063.1289,0,109639.1256,112456.592,113458.9397,113884.053,113488.0362
2004-01-19,109655.2653,111244.8625,109197.2458,111137.0932,0,109063.1289,109639.1256,112456.592,113458.9397,113884.053
2004-01-20,111402.3369,111618.3899,110079.0121,110781.1844,0,111137.0932,109063.1289,109639.1256,112456.592,113458.9397
2004-01-21,110808.1911,111510.3634,110295.0651,110484.1115,0,110781.1844,111137.0932,109063.1289,109639.1256,112456.592
2004-01-22,110615.6402,111534.9587,109912.632,110210.0586,0,110484.1115,110781.1844,111137.0932,109063.1289,109639.1256
2004-01-26,109101.4687,111453.8424,108993.3136,110804.9117,0,110210.0586,110484.1115,110781.1844,111137.0932,109063.1289
2004-01-27,110936.6654,112290.2119,110530.6015,111044.9492,0,110804.9117,110210.0586,110484.1115,110781.1844,111137.0932
2004-01-28,111162.1708,111514.6362,107474.8402,108261.1093,0,111044.9492,110804.9117,110210.0586,110484.1115,110781.1844
2004-01-29,108514.8365,109412.1028,108324.5073,109412.1028,0,108261.1093,111044.9492,110804.9117,110210.0586,110484.1115
2004-02-02,108126.1758,109593.2144,108126.1758,108479.3517,0,109412.1028,108261.1093,111044.9492,110804.9117,110210.0586
2004-02-03,108442.3141,111048.8394,108306.5575,108740.9784,0,108479.3517,109412.1028,108261.1093,111044.9492,110804.9117
2004-02-04,108779.6076,108833.9295,107747.4914,107747.4914,0,108740.9784,108479.3517,109412.1028,108261.1093,111044.9492
2004-02-05,107709.2288,111293.2012,107247.6566,109446.9124,0,107747.4914,108740.9784,108479.3517,109412.1028,108261.1093
2004-02-09,109651.2464,110622.3276,109462.4251,109462.4251,0,109446.9124,107747.4914,108740.9784,108479.3517,109412.1028
2004-02-10,109320.576,110903.8395,109051.3135,110666.8885,0,109462.4251,109446.9124,107747.4914,108740.9784,108479.3517
2004-02-11,111076.5212,111779.1951,110752.2102,111265.7026,0,110666.8885,109462.4251,109446.9124,107747.4914,108740.9784
2004-02-12,111132.2706,112617.6351,109808.9459,110700.1646,0,111265.7026,110666.8885,109462.4251,109446.9124,107747.4914
2004-02-16,111131.7176,112374.3182,110956.1327,112185.2268,0,110700.1646,111265.7026,110666.8885,109462.4251,109446.9124
2004-02-17,112265.3401,112589.7282,110832.6256,111000.2262,0,112185.2268,110700.1646,111265.7026,110666.8885,109462.4251
2004-02-18,111258.1408,111773.0993,110634.7699,111041.3161,0,111000.2262,112185.2268,110700.1646,111265.7026,110666.8885
2004-02-19,111304.7593,111739.4374,107120.9827,107936.0041,0,111041.3161,111000.2262,112185.2268,110700.1646,111265.7026
2004-02-23,108222.0365,109824.7222,108222.0365,109634.5731,0,107936.0041,111041.3161,111000.2262,112185.2268,110700.1646
2004-02-24,109452.9085,109778.3383,106524.0398,107283.3761,0,109634.5731,107936.0041,111041.3161,111000.2262,112185.2268
2004-02-25,109814.9741,109814.9741,106385.8076,107447.2163,0,107283.3761,109634.5731,107936.0041,111041.3161,111000.2262
2004-02-26,107256.8196,108071.841,106577.6351,107555.6608,0,107447.2163,107283.3761,109634.5731,107936.0041,111041.3161
2004-03-01,109031.3768,109632.1007,106792.3153,107256.511,0,107555.6608,107447.2163,107283.3761,109634.5731,107936.0041
2004-03-02,108001.6109,108166.5828,106709.331,108084.0969,0,107256.511,107555.6608,107447.2163,107283.3761,109634.5731
2004-03-03,107995.6277,108654.9752,107611.0083,107913.2092,0,108084.0969,107256.511,107555.6608,107447.2163,107283.3761
2004-03-04,108165.7855,110533.9773,108110.7113,110423.8289,0,107913.2092,108084.0969,107256.511,107555.6608,107447.2163
2004-03-08,110285.4199,111604.8866,110065.5088,110807.7088,0,110423.8289,107913.2092,108084.0969,107256.511,107555.6608
2004-03-09,111261.3076,111702.9303,109798.4326,110378.0623,0,110807.7088,110423.8289,107913.2092,108084.0969,107256.511
2004-03-10,110836.8856,111696.5162,110143.6351,111641.0562,0,110378.0623,110807.7088,110423.8289,107913.2092,108084.0969
2004-03-11,112068.2045,112123.8768,109952.6597,109952.6597,0,111641.0562,110378.0623,110807.7088,110423.8289,107913.2092
2004-03-15,110724.765,112021.4766,110580.686,111384.2038,0,109952.6597,111641.0562,110378.0623,110807.7088,110423.8289
2004-03-16,110634.577,112043.6542,110552.0139,112038.15,0,111384.2038,109952.6597,111641.0562,110378.0623,110807.7088
2004-03-17,111540.0012,113591.8413,111402.8461,112768.9108,0,112038.15,111384.2038,109952.6597,111641.0562,110378.0623
2004-03-18,113205.0774,113783.3568,112654.3352,113480.4486,0,112768.9108,112038.15,111384.2038,109952.6597,111641.0562
